Category,Sub Category,Question,answer A,Answer B,Answer C,Answer D,correct answer,Difficulty,Last used,Frequency,Reg  or TT
,,What is the U.S. equivalent of 0.45 kilograms?,,,,,One Pound,,6/17/2019,1,
,,It’s alphabetically last of the months of the year?,,,,,September,,6/17/2019,2,
,,Solve this equation: The number between the 1 and 5 on a standard dart board multiplied by the value of the orange colored ball in a game of pool?,,,,,20 x 5 = 100,,6/18/2019,2,
,,"NBA Basketball history was changed oct 30th, 1954 with the introduction of this device? """,,,,,"24 second shot clock""",,6/18/2019,1,
,,George Washington owned one of the largest distilleries in 18th Century America producing what Alcoholic beverage?,,,,,Answer Whisky,,6/18/2019,1,
,,According to his most famous song when does Corey hart wear his sunglasses?,,,,,At night,,6/18/2019,2,
,,"It's the rhyming nickname of lanky light-heavyweight Jon Jones, who in 2011 became the youngest champ in UFC history ?",,,,,Bones or Jon “Bones” Jones,,6/18/2019,1,
,,"The McDonalds museum, and Great lakes Naval museum are located in this state?",,,,,Illinois,,6/18/2019,1,
,,"Terrorists with a nuclear weapon must be stopped by this hero of Tom Clancy's ""The Sum of All Fears""",,,,,Jack Ryan,,6/18/2019,2,
,,What is the name of the substance that gives skin and hair a dark brown or black pigment?,,,,,Melanin,,6/18/2019,2,
,,The Ghost busters gang has an epic battle with what brand of giant fluffy marshmallow man?,,,,,Stay Puft,,6/18/2019,2,
,,"In 1997, Hong Kong was officially returned to China by whom?",,,,,The U.K.,,6/18/2019,2,
,,Aristotle was a tutor of this Great world conqueror?,,,,,Alexander the Great,,6/19/2019,2,
,,"When placed on its back, the click family of this insect jumps into the air to right itself, making a click sound?",,,,,beetle,,6/19/2019,1,
,,"In 1954 he made his only appearance on the Grand Olde Opry singing, Blue moon of Kentucky?",,,,,Elvis Presley,,6/19/2019,1,
,,"In 1975, Gerald Ford appointed which future president to be director of the central intelligence agency?",,,,,George H W. Bush,,6/19/2019,1,
,,"From middle English for, “to chop”, it means to bargain over a price?",,,,,haggle,,6/19/2019,1,
,,This French bleu cheese is aged in the limestone caverns of Mount Combalou?,,,,,Roquefort,,6/19/2019,1,
,,This “s” word are sweet German breads full of fruit and nuts served traditionally around Christmas?,,,,,stollen,,12/12/2022,2,
,,Osso Bucco is traditionally made from the shank cut of this type meat?,,,,,veal,,6/19/2019,1,
,,"At a sushi bar, people who don’t like spice should learn the term, “sabinuki”, or no “this”?",,,,,wasabi,,6/19/2019,2,
,,"1000, expressed by using 10 and an exponent?",,,,,10 cubed,,6/20/2019,1,
,,This “b” word means to give by will?,,,,,bequeath,,6/20/2019,1,
,,This company was created to produce the I love Lucy show; it combined the 2 stars’ names?,,,,,DesiLu,,6/20/2019,1,
,,"Not surprisingly, this government agency’s motto is fidelity, bravery and integrity?",,,,,FBI,,10/10/2022,2,
,,The girl from here was tall and tan and young and lovely?,,,,,Ipanema,,10/10/2022,2,
,,"Tennis serve that touches the net before dropping into the proper court is called this, and then replayed?",,,,,let,,10/10/2022,2,
,,"Late in the 19th century, this was established as the highest type of degree in American grad schools?",,,,,Ph.D,,10/10/2022,2,
,,It’s Washington state’s fishing industry’s most valuable catch?,,,,,salmon,,6/20/2019,1,
,,A forgotten cigarette brand and North Carolina’s state capital are named after him?,,,,,Sir Walter Raleigh,,6/20/2019,1,
,,Name the three classes of a honeybee colony?,,,,,"Worker, drone and queen",,6/20/2019,1,
,,"Number wore by Sandy Koufax, O.J. Simpson and Magic Johnson?",,,,,32,,6/23/2019,1,
,,"Traditionally, this potent potable puts the kick in Welsh Rabbit?",,,,,beer,,6/23/2019,1,
,,Gasoline engines commonly use a fuel injector or this to mix fuel and air?,,,,,carburetor,,6/23/2019,1,
,,One of many supporting actors on her long running variety shoe was Tim Conway?,,,,,Carol Burnette,,6/23/2019,1,
,,This kind of Jack is a term for someone who tries anything and everything but is not an expert in any one field?,,,,,Jack of all trades,,6/23/2019,1,
,,"This dictator died March 5th, 1953?",,,,,Joseph Stalin,,6/23/2019,1,
,,Continent on which you’d find the 2nd largest French speaking city in the world?,,,,,North America (Montreal),,6/23/2019,1,
,,"In the fictional sport Quidditch, how many players make up each team?",,,,,7,,6/24/2019,1,
,,"In the painting, A Fiend in Need, by Cassius Marcellus Coolidge, how many dogs are seen playing Poker: 3, 5, or 7?",,,,,7,,6/24/2019,1,
,,Which sign of the zodiac is represented by the water-bearer?,,,,,Aquarius,,6/24/2019,1,
,,"Following their bankruptcy in Trading Places, the Duke brothers make a comeback during their cameo in which other Eddie Murphy film?",,,,,Coming to America,,6/24/2019,1,
,,In what Italian will you find the Ponte Vecchio bridge?,,,,,Florence,,6/24/2019,1,
,,"What record-setting Baltimore Colt was named the NFL’s most valuable player in 1959, 1964 and 1967?",,,,,Johnny Unitas,,10/10/2022,2,
,,In what joint of the body will you find the anterior cruciate ligament?,,,,,Knee,,10/10/2022,2,
,,"Name the artist of the famous painting, The Last Supper.",,,,,Leonardo Da Vinci,,10/10/2022,2,
,,What is the capital city of Vermont?,,,,,Montpelier,,6/24/2019,1,
,,"In what year was Zachary Taylor was inaugurated in 1849. Was he the 12, 13th, or 14th US President?",,,,,12,,6/25/2019,1,
,,“The Grand Canyon State” is a slogan for which U.S. state?,,,,,Arizona,,6/25/2019,1,
,,Which star of Throw Mama from the train also directed the film?,,,,,Danny DeVito,,10/10/2022,2,
,,"Which of these U.S. capitals is east of Nashville: A) Dover, B) Denver, C) Cheyenne, or D) Madison?",,,,,Dover,,10/10/2022,2,
,,"It resembles a hamster or owl-like creature and was ""must-have"" toy following its holiday season launch in the 90’s?",,,,,Furby,,10/10/2022,2,
,,What NFL coach is commonly referred to by the nickname “Chucky”?,,,,,Jon Gruden,,6/25/2019,1,
,,What is the name of the main protagonist in Roots?,,,,,Kunta Kinte,,6/25/2019,1,
,,In what city was Albert Einstein born?,,,,,Ulm,,6/25/2019,1,
,,"This 1976 song says, we could make a lot of lovin’ before the sun goes down?",,,,,Afternoon delight,,6/26/2019,1,
,,It’s a bowl shaped depression on the ocean floor or a washbowl or sink in your house?,,,,,basin,,6/26/2019,1,
,,"Unlike the guitar, the violin doesn’t have these dividing strips on its fingerboard?",,,,,frets,,6/26/2019,1,
,,"This funny sounding South American lake is 110 miles long, 45 miles wide and drains into Lake Poopo?",,,,,Lake Titicaca,,6/26/2019,1,
,,This syrupy married lady made her debut in TV commercials in 1961?,,,,,Mrs. Butterworth,,6/26/2019,1,
,,Ted Koppel anchored this late night show for 25 years?,,,,,Nightline,,6/26/2019,1,
,,These characters swept the nation in an 80’s campaign singing “I heard it through the Grapevine”?,,,,,California Raisins,,6/27/2019,2,
,,Which Auction house held an Auction in 1997 of Princess Diana’s collection of gowns?,,,,,Christie’s,,6/27/2019,2,
,,Who was the only US President who never lived in the White House?,,,,,George Washington,,6/27/2019,2,
,,"What is the world’s largest cosmetic company? Loreal, Max Factor, or Maybelline",,,,,Loreal,,6/27/2019,2,
,,What is the state mammal of Florida?,,,,,Manatee,,6/27/2019,2,
,,Which drug did Elizabeth Wurtzel refer to in the title of her 1996 book about a young woman struggling with depression?,,,,,"Prozac
(Prozac Nation)",,6/27/2019,2,
,,"Which of the Ivy League schools is located in Ithaca, NY?",,,,,Cornell,,6/30/2019,2,
,,The famously controversial outcome of the 2000 presidential election hinged on recounts occurring in what state?,,,,,Florida,,6/30/2019,1,
,,"The swing rate or frequency of a pendulum depends only on its what? A) mass, b) length or c) weight?",,,,,length,,6/30/2019,1,
,,"In the American television series the OC, what does OC stand for?",,,,,Orange county,,6/30/2019,1,
,,What is the collective noun for a group of dolphins?,,,,,pod,,6/30/2019,1,
,,The state flag of Alabama contains these two colors?,,,,,Red and white,,6/30/2019,1,
,,"If you roll a standard 6-sided die and a 2 comes up, this number is on the bottom?",,,,,5,,7/1/2019,1,
,,What fraction of a person did slaves originally count as in the U.S. Constitution?,,,,,3/5ths,,7/1/2019,1,
,,"What are the names of the two lions in front of the New York library? A) humility and kindness, b) patience and fortitude or c) honor and courage?",,,,,b) patience and fortitude,,7/1/2019,1,
,,Paper money isn’t actually made from paper. It’s made from 25% linen and 75% this?,,,,,cotton,,7/1/2019,1,
,,This “c” word is a poison that apple seeds contain?,,,,,cyanide,,7/1/2019,1,
,,5593,,,,,,,,,
Trivial Pursuit,Geography,"Utah, Colorado, New Mexico and Arizona meet at what U.S. landmark?",,,,,Four Corners Monument,,01/12/2023,,
Trivial Pursuit,Arts and Literature,How many ‘Canterbury Tales’ were written by Geoffrey Chaucer?,,,,,24,,01/12/2023,,
Trivial Pursuit,Sports,"The Tampa Bay Buccaneers will face this team Monday, 1-16-2023 as part of Wild-card weekend?",,,,,Dallas Cowboys,,01/12/2023,,
Trivial Pursuit,Entertainment,Within a year name the year the movie Goodwill Hunting came out for 1 point. Guess the exact year for three points?,,,,,1997,,01/12/2023,,
Trivial Pursuit,Scince and Nature,"Of the 14 facial bones, it’s the only one that moves?",,,,,Mandible (jaw),,01/12/2023,,
Trivial Pursuit,History,"On January 12, 2010, This Caribbean Country was devastated by a massive earthquake.",,,,,Haiti,,01/12/2023,,
Trivial Pursuit,Geography,I contain 4 letters and am the largest landlocked country of the 16 in Africa?,,,,,Chad,,01/11/2023,,
Trivial Pursuit,Arts and Literature,This Renaissance master painted the fresco “The School of Athens” and shares his name with a ninja turtle?,,,,,Raphael,,01/11/2023,,
Trivial Pursuit,Sports,"For the first time in his illustrious career, this NFL qb ended the 22/23 season with a losing record at 7-9; though he still made the playoffs?",,,,,Tom Brady,,01/11/2023,,
Trivial Pursuit,Entertainment,"The movie title, “Black Hawk down” refers to a pair of these in Somalia?",,,,,helicopters,,01/11/2023,,
Trivial Pursuit,Scince and Nature,"Unlike other marsupials, wombats have continuously growing these, with no roots?",,,,,teeth,,01/11/2023,,
Trivial Pursuit,History,"U.S. Surgeon General announced a definitive link between smoking and cancer. It happened on Jan 11 off which year? 1954, 64, or 74?",1954,1964,1974,1984,1964,,01/11/2023,,
Trivial Pursuit,Geography,Devils Tower is located in what US state?,,,,,Wyoming,,01/10/2023,,
Trivial Pursuit,Arts and Literature,"Tradition says during his exile on the island of Patmos in the Aegean Sea, he wrote the book of Revelation?",,,,,John,,01/10/2023,,
Trivial Pursuit,Sports,The Ballon d'Or  is an annual award presented by French news magazine for this sport,,,,,Football or Soccer,,01/10/2023,,
Trivial Pursuit,Entertainment,“10 things I hate about you” is based on which Shakespearean play?,,,,,Taming of the shrew,,01/10/2023,,
Trivial Pursuit,Scince and Nature,Which planet has 80 moons?,,,,,Jupiter,,01/10/2023,,
Trivial Pursuit,History,"On January 10, 2000 one of the largest mergers took place when AOL bought this company.",,,,,Time Warner,,01/10/2023,,
Trivial Pursuit,Geography,"At 2,565 miles, this river is the longest in the United States? ",Colorado,Mississippi,Missouri,Snake,Missouri,,01/09/2023,,
Trivial Pursuit,Arts and Literature,Who buried the treasure-on-Treasure Island?,,,,,Captain Flint,,01/09/2023,,
Trivial Pursuit,Sports,"In 2021, this retired NFL great launched Omaha productions?",,,,,Peyton Manning,,01/09/2023,,
Trivial Pursuit,Entertainment,"After the lucrative sale of 60% of his company, Plan B entertainment, this Hollywood superstar is considering retirement?",,,,,Brad Pitt,,01/09/2023,,
Trivial Pursuit,Scince and Nature,Glossophobia is the fear of public what?,,,,,speaking,,01/09/2023,,
Trivial Pursuit,History,On January 9th.  Apple Inc. CEO Steve Jobs unveils the iPhone. Within 1 year name the year. 2 points if exact.,,,,,2007,,01/09/2023,,
Trivial Pursuit,Geography,"In which European city would you find the ""Atomium"" landmark?",,,,,Brussels,,01/07/2023,,
Trivial Pursuit,Arts and Literature,"In Shakespeare’s play, ""Romeo and Juliet,"" where did Romeo and Juliet live?",,,,,Verona,,01/07/2023,,
Trivial Pursuit,Sports,What team owns the longest winning streak in NBA history?,,,,,Los Angeles Lakers,,01/07/2023,,
Trivial Pursuit,Entertainment,Who is the first mainstream artist known for utilizing the infamous Auto-Tune vocal distortion technique?,,,,,Cher,,01/07/2023,,
Trivial Pursuit,Scince and Nature,What is an Otoscope used to look at?,,,,,Ear,,01/07/2023,,
Trivial Pursuit,History,"On January 7, America’s first presidential election is held. Name the year",,,,,1789,,01/07/2023,,
Trivial Pursuit,Geography,"The main entry point for tourists from California, this Mexican city is just south of San Diego?",,,,,Tijuana,,01/05/2023,,
Trivial Pursuit,Arts and Literature,What is the first book of the New Testament?,,,,,Matthew,,01/05/2023,,
Trivial Pursuit,Sports,Which continent has hosted the Olympics the most times?,,,,,Europe,,01/05/2023,,
Trivial Pursuit,Entertainment,"What is the name of the villain in the first Superman movie, in 1980, played by Gene Hackman?",,,,,Lex Luthor,,01/05/2023,,
Trivial Pursuit,Scince and Nature,It’s the 2nd most abundant element in the universe and it’s also listed 2nd on the periodic table?,,,,,helium,,01/05/2023,,
Trivial Pursuit,History,"January 5, 1980.  This song by The Sugarhill Gang becomes hip-hop’s first Top 40 hit.",,,,,Rapper’s Delight,,01/05/2023,,
Trivial Pursuit,Geography,"This white mountain on the border of France, Italy and Switzerland is the highest peak in Europe?",,,,,Mont Blanc,,01/04/2023,,
Trivial Pursuit,Arts and Literature,Which Dutch artist painted a two series of paintings entitled Sunflowers?,,,,,Van Gogh,,01/04/2023,,
Trivial Pursuit,Sports,"With a win on New Year’s Day, this NFL team, somehow won the NFC South division?",,,,,Tampa Bay Buccaneers,,01/04/2023,,
Trivial Pursuit,Entertainment,"Complaints about heavy workloads inspired the Beatles to write these 2 songs in the 60’s, both #1’s ?",,,,,Hard day’s night and Eight days a week,,01/04/2023,,
Trivial Pursuit,Scince and Nature,Falling branches from these trees are key to nourishing marine ecosystems; Florida has many?,,,,,mangroves,,01/04/2023,,
Trivial Pursuit,History,On January 4th 1965 this former US president envisions a Great Society in his State of the Union address,,,,,LBJ,,01/04/2023,,
Trivial Pursuit,Geography,"Located in Lake Huron, Mackinac Island is part of which U.S. state?",,,,,Michigan,,01/02/2023,,
Trivial Pursuit,Arts and Literature,"According to Greek mythology, who killed the hero Achilles with an arrow at the end of the Trojan War?",,,,,Paris,,01/02/2023,,
Trivial Pursuit,Sports,"2000, 2001 & 2002 NBA Finals MVP: This Laker was averaging a double-double for each series",,,,,Shaquille O’Neal,,01/02/2023,,
Trivial Pursuit,Entertainment,Which movie star is killed off in the opening scene of Scream?,,,,,Drew Barrymore,,01/02/2023,,
Trivial Pursuit,Scince and Nature,What beautiful insect tastes with its feet?,,,,,Butterfly,,01/02/2023,,
Trivial Pursuit,History,"In 1876 in honor of the American centennial, the first area-wide New Year’s Day Mummers’ Parade is held in this city?",,,,,Philadelphia,,01/02/2023,,
Trivial Pursuit,Geography,This “F” word is an Alaskan town named for an U.S. vice-president?,,,,,,,01/03/2023,,
